Config,Model,FPR,TPR
contaminated_v1,XGBoost,0.35820141461771643,0.9129041654529566
contaminated_v1,XGBoost,0.3637588413607275,0.9158170696184096
contaminated_v1,XGBoost,0.3683058268777366,0.9178561025342267
contaminated_v1,XGBoost,0.3745368811047491,0.9204777162831342
contaminated_v1,XGBoost,0.3804311215897609,0.9228080396154966
contaminated_v1,XGBoost,0.388514651397777,0.925138362947859
contaminated_v1,XGBoost,0.39626136746379254,0.9277599766967667
contaminated_v1,XGBoost,0.40569215223981137,0.9303815904456744
contaminated_v1,XGBoost,0.41007073088582013,0.933003204194582
contaminated_v1,XGBoost,0.41916470191983835,0.935042237110399
contaminated_v1,XGBoost,0.42539575614685077,0.937955141275852
contaminated_v1,XGBoost,0.4304479622768609,0.9399941741916691
contaminated_v1,XGBoost,0.43987874705287977,0.9431983687736674
contaminated_v1,XGBoost,0.44728864937689455,0.9449461112729391
contaminated_v1,XGBoost,0.4587403166049175,0.9469851441887562
contaminated_v1,XGBoost,0.46749747389693497,0.9484415962714827
contaminated_v1,XGBoost,0.4738969349949478,0.950771919603845
contaminated_v1,XGBoost,0.48046480296396094,0.9531022429362074
contaminated_v1,XGBoost,0.4941057595149882,0.9551412758520245
contaminated_v1,XGBoost,0.5040417649040081,0.9577628896009321
contaminated_v1,XGBoost,0.5129673290670259,0.9600932129332945
contaminated_v1,XGBoost,0.5244189962950488,0.961549665016021
contaminated_v1,XGBoost,0.530481643651061,0.9641712787649286
contaminated_v1,XGBoost,0.5402492421690805,0.966501602097291
contaminated_v1,XGBoost,0.5491748063320984,0.9676667637634722
contaminated_v1,XGBoost,0.5614685079151229,0.969414506262744
contaminated_v1,XGBoost,0.5703940720781407,0.9702883775123798
contaminated_v1,XGBoost,0.5850454698551701,0.9723274104281969
contaminated_v1,XGBoost,0.5919501515661839,0.9740751529274687
contaminated_v1,XGBoost,0.6017177500842035,0.9746577337605593
contaminated_v1,XGBoost,0.6091276524082182,0.9761141858432858
contaminated_v1,XGBoost,0.6177164028292355,0.9775706379260123
contaminated_v1,XGBoost,0.6296732906702593,0.979318380425284
contaminated_v1,XGBoost,0.6362411586392724,0.9799009612583746
contaminated_v1,XGBoost,0.6503873358033008,0.9807748325080105
