Config,Model,FPR,TPR
contaminated_v1,CatBoost,0.13282839701560026,0.7544781931464174
contaminated_v1,CatBoost,0.13520235134524078,0.7568146417445483
contaminated_v1,CatBoost,0.13723716934207553,0.7610981308411215
contaminated_v1,CatBoost,0.14017635089305902,0.7653816199376947
contaminated_v1,CatBoost,0.14209812344562514,0.7698598130841121
contaminated_v1,CatBoost,0.1437938051096541,0.7729750778816199
contaminated_v1,CatBoost,0.1459416685507574,0.7772585669781932
contaminated_v1,CatBoost,0.1486547592132037,0.7811526479750779
contaminated_v1,CatBoost,0.15125480443138142,0.7838785046728972
contaminated_v1,CatBoost,0.15362875876102194,0.786993769470405
contaminated_v1,CatBoost,0.15622880397919964,0.7912772585669782
contaminated_v1,CatBoost,0.15916798553018313,0.7941978193146417
contaminated_v1,CatBoost,0.16086366719421208,0.797702492211838
contaminated_v1,CatBoost,0.16504634863215012,0.8008177570093458
contaminated_v1,CatBoost,0.16696812118471627,0.804322429906542
contaminated_v1,CatBoost,0.16934207551435676,0.8070482866043613
contaminated_v1,CatBoost,0.1708116662898485,0.8111370716510904
contaminated_v1,CatBoost,0.17318562061948903,0.8144470404984424
contaminated_v1,CatBoost,0.17567262039339815,0.8175623052959502
contaminated_v1,CatBoost,0.17759439294596427,0.8216510903426791
contaminated_v1,CatBoost,0.1804205290526792,0.8241822429906542
contaminated_v1,CatBoost,0.18369884693646846,0.8274922118380063
contaminated_v1,CatBoost,0.18731630115306352,0.8302180685358256
contaminated_v1,CatBoost,0.19002939181550985,0.8339174454828661
contaminated_v1,CatBoost,0.19274248247795614,0.8374221183800623
contaminated_v1,CatBoost,0.1965860275830884,0.8409267912772586
contaminated_v1,CatBoost,0.1997513000226091,0.8450155763239875
contaminated_v1,CatBoost,0.20359484512774134,0.8477414330218068
contaminated_v1,CatBoost,0.20642098123445626,0.8498831775700935
contaminated_v1,CatBoost,0.20924711734117116,0.8524143302180686
contaminated_v1,CatBoost,0.21173411711508025,0.8551401869158879
contaminated_v1,CatBoost,0.21546461677594392,0.8574766355140186
contaminated_v1,CatBoost,0.2186298892154646,0.8605919003115264
contaminated_v1,CatBoost,0.22043861632376216,0.86351246105919
contaminated_v1,CatBoost,0.224395206873163,0.8658489096573209
contaminated_v1,CatBoost,0.22710829753560932,0.868380062305296
contaminated_v1,CatBoost,0.23242143341623334,0.8720794392523364
contaminated_v1,CatBoost,0.23479538774587383,0.875
contaminated_v1,CatBoost,0.23818675107393172,0.8781152647975078
contaminated_v1,CatBoost,0.24316075062174994,0.8810358255451713
contaminated_v1,CatBoost,0.24915215916798553,0.883177570093458
contaminated_v1,CatBoost,0.252656567940312,0.8859034267912772
contaminated_v1,CatBoost,0.25740447659959304,0.8882398753894081
contaminated_v1,CatBoost,0.2637350214786344,0.8903816199376947
contaminated_v1,CatBoost,0.26859597558218407,0.8925233644859814
contaminated_v1,CatBoost,0.2723264752430477,0.8946651090342679
contaminated_v1,CatBoost,0.27718742934659735,0.8979750778816199
contaminated_v1,CatBoost,0.2845353832240561,0.9001168224299065
contaminated_v1,CatBoost,0.2889441555505313,0.9022585669781932
contaminated_v1,CatBoost,0.2919963825457834,0.9051791277258567
contaminated_v1,CatBoost,0.29651820031652726,0.9077102803738317
contaminated_v1,CatBoost,0.3012661089758083,0.910436137071651
contaminated_v1,CatBoost,0.30488356319240334,0.9129672897196262
contaminated_v1,CatBoost,0.31098801718290753,0.9158878504672897
contaminated_v1,CatBoost,0.3169794257291431,0.9190031152647975
contaminated_v1,CatBoost,0.32172733438842416,0.9209501557632399
contaminated_v1,CatBoost,0.3295274700429573,0.9230919003115264
contaminated_v1,CatBoost,0.3350666968121185,0.9248442367601246
contaminated_v1,CatBoost,0.3392493782500565,0.927570093457944
contaminated_v1,CatBoost,0.34659733212751526,0.9299065420560748
contaminated_v1,CatBoost,0.3566583766674203,0.9318535825545171
contaminated_v1,CatBoost,0.3633280578792675,0.9339953271028038
contaminated_v1,CatBoost,0.3735021478634411,0.9361370716510904
contaminated_v1,CatBoost,0.3767804657472304,0.9388629283489096
contaminated_v1,CatBoost,0.3819805561835858,0.9411993769470405
contaminated_v1,CatBoost,0.3902328736151933,0.9433411214953271
contaminated_v1,CatBoost,0.3961112367171603,0.945677570093458
contaminated_v1,CatBoost,0.4015374180420529,0.947429906542056
contaminated_v1,CatBoost,0.40639837214560254,0.9493769470404985
contaminated_v1,CatBoost,0.41702464390685057,0.9517133956386293
contaminated_v1,CatBoost,0.4240334614515035,0.9536604361370716
contaminated_v1,CatBoost,0.43228577888311104,0.955607476635514
contaminated_v1,CatBoost,0.4437033687542392,0.9577492211838006
contaminated_v1,CatBoost,0.4500339136332806,0.9595015576323987
contaminated_v1,CatBoost,0.4612254126158716,0.9612538940809969
contaminated_v1,CatBoost,0.4710603662672394,0.9632009345794392
contaminated_v1,CatBoost,0.48926068279448337,0.9657320872274143
contaminated_v1,CatBoost,0.5068957721003844,0.9676791277258567
contaminated_v1,CatBoost,0.5175220438616324,0.9694314641744548
contaminated_v1,CatBoost,0.5325570879493556,0.9719626168224299
contaminated_v1,CatBoost,0.5522269952520913,0.9739096573208723
contaminated_v1,CatBoost,0.5676011756726204,0.9756619937694704
contaminated_v1,CatBoost,0.5774361293239882,0.9774143302180686
contaminated_v1,CatBoost,0.5975582184037983,0.9795560747663551
contaminated_v1,CatBoost,0.6085236264978522,0.9809190031152648
contaminated_v1,CatBoost,0.6175672620393398,0.9822819314641744
contaminated_v1,CatBoost,0.6270630793579018,0.9836448598130841
contaminated_v1,CatBoost,0.6451503504408772,0.9853971962616822
contaminated_v1,CatBoost,0.6669681211847163,0.9863707165109035
contaminated_v1,CatBoost,0.6851684377119602,0.9881230529595015
contaminated_v1,CatBoost,0.701446981686638,0.9889018691588785
contaminated_v1,CatBoost,0.7172733438842415,0.990070093457944
contaminated_v1,CatBoost,0.7311779335292787,0.9920171339563862
contaminated_v1,CatBoost,0.7554827040470269,0.993380062305296
contaminated_v1,CatBoost,0.7952747004295727,0.9947429906542056
contaminated_v1,CatBoost,0.8267013339362423,0.9959112149532711
contaminated_v1,CatBoost,0.866267239430251,0.9964953271028038
contaminated_v1,CatBoost,0.8903459190594619,0.9976635514018691
contaminated_v1,CatBoost,0.9151028713542845,0.9984423676012462
contaminated_v1,CatBoost,0.9281030974451729,0.9994158878504673
contaminated_v1,CatBoost,0.9617906398372146,0.9998052959501558
contaminated_v1,CatBoost,1.0,1.0
contaminated_v1,RandomForest,0.0,0.0
contaminated_v1,RandomForest,0.0011304544426859599,0.08761682242990654
contaminated_v1,RandomForest,0.0022609088853719197,0.13882398753894082
contaminated_v1,RandomForest,0.003391363328057879,0.1705607476635514
contaminated_v1,RandomForest,0.004634863215012435,0.19470404984423675
contaminated_v1,RandomForest,0.005765317657698395,0.21806853582554517
contaminated_v1,RandomForest,0.007008817544652951,0.23052959501557632
contaminated_v1,RandomForest,0.008478408320144699,0.2570093457943925
contaminated_v1,RandomForest,0.009608862762830657,0.26616043613707163
contaminated_v1,RandomForest,0.01062627176124802,0.28154205607476634
contaminated_v1,RandomForest,0.011756726203933981,0.29633956386292837
contaminated_v1,RandomForest,0.013113271535157133,0.3027647975077882
contaminated_v1,RandomForest,0.014356771422111688,0.3183411214953271
contaminated_v1,RandomForest,0.01571331675333484,0.3302180685358255
contaminated_v1,RandomForest,0.017182907528826587,0.3415109034267913
contaminated_v1,RandomForest,0.018426407415781144,0.3512461059190031
contaminated_v1,RandomForest,0.01989599819127289,0.3605919003115265
contaminated_v1,RandomForest,0.02113949807822745,0.3693535825545171
contaminated_v1,RandomForest,0.022722134297987792,0.3757788161993769
contaminated_v1,RandomForest,0.024078679629210942,0.3862928348909657
contaminated_v1,RandomForest,0.025774361293239883,0.3950545171339564
contaminated_v1,RandomForest,0.026904815735925843,0.4053738317757009
contaminated_v1,RandomForest,0.028487451955686187,0.411993769470405
contaminated_v1,RandomForest,0.030409224508252317,0.4158878504672897
contaminated_v1,RandomForest,0.03142663350666968,0.42250778816199375
contaminated_v1,RandomForest,0.032670133393624234,0.43068535825545173
contaminated_v1,RandomForest,0.03402667872484739,0.43613707165109034
contaminated_v1,RandomForest,0.03515713316753335,0.4433411214953271
contaminated_v1,RandomForest,0.0365136784987565,0.4519080996884735
contaminated_v1,RandomForest,0.03809631471851684,0.45735981308411217
contaminated_v1,RandomForest,0.0393398146054714,0.4661214953271028
contaminated_v1,RandomForest,0.04092245082523174,0.4760514018691589
contaminated_v1,RandomForest,0.04250508704499208,0.48383956386292837
contaminated_v1,RandomForest,0.043635541487678044,0.49240654205607476
contaminated_v1,RandomForest,0.04555731404024418,0.5005841121495327
contaminated_v1,RandomForest,0.047705177481347505,0.5062305295950156
contaminated_v1,RandomForest,0.04906172281257065,0.5126557632398754
contaminated_v1,RandomForest,0.05075740447659959,0.5216121495327103
contaminated_v1,RandomForest,0.05279222247343432,0.5274532710280374
contaminated_v1,RandomForest,0.05392267691612028,0.5364096573208723
contaminated_v1,RandomForest,0.05539226769161203,0.5430295950155763
contaminated_v1,RandomForest,0.056974903911372374,0.547702492211838
contaminated_v1,RandomForest,0.0588966764639385,0.5547118380062306
contaminated_v1,RandomForest,0.06047931268369885,0.559190031152648
contaminated_v1,RandomForest,0.06217499434772779,0.565809968847352
contaminated_v1,RandomForest,0.06387067601175672,0.572429906542056
contaminated_v1,RandomForest,0.06500113045444268,0.577297507788162
contaminated_v1,RandomForest,0.06635767578566584,0.5827492211838006
contaminated_v1,RandomForest,0.06771422111688899,0.5864485981308412
contaminated_v1,RandomForest,0.06895772100384355,0.5926791277258567
contaminated_v1,RandomForest,0.07110558444494687,0.5963785046728972
contaminated_v1,RandomForest,0.07234908433190143,0.6022196261682243
contaminated_v1,RandomForest,0.07359258421885598,0.6096183800623053
contaminated_v1,RandomForest,0.07540131132715351,0.6144859813084113
contaminated_v1,RandomForest,0.07709699299118246,0.6199376947040498
contaminated_v1,RandomForest,0.0786796292109428,0.6281152647975078
contaminated_v1,RandomForest,0.08014921998643455,0.6345404984423676
contaminated_v1,RandomForest,0.0816188107619263,0.6380451713395638
contaminated_v1,RandomForest,0.08320144698168663,0.6436915887850467
contaminated_v1,RandomForest,0.08523626497852137,0.6493380062305296
contaminated_v1,RandomForest,0.08670585575401311,0.6522585669781932
contaminated_v1,RandomForest,0.08828849197377346,0.6555685358255452
contaminated_v1,RandomForest,0.08975808274926521,0.6602414330218068
contaminated_v1,RandomForest,0.09100158263621975,0.6643302180685359
contaminated_v1,RandomForest,0.0925842188559801,0.6676401869158879
contaminated_v1,RandomForest,0.0956364458512322,0.6754283489096573
contaminated_v1,RandomForest,0.09744517295952973,0.6787383177570093
contaminated_v1,RandomForest,0.09891476373502148,0.6834112149532711
contaminated_v1,RandomForest,0.10140176350893058,0.6878894080996885
contaminated_v1,RandomForest,0.10400180872710829,0.694119937694704
contaminated_v1,RandomForest,0.10592358127967443,0.6980140186915887
contaminated_v1,RandomForest,0.10829753560931495,0.7038551401869159
contaminated_v1,RandomForest,0.11033235360614967,0.7075545171339563
contaminated_v1,RandomForest,0.112480217047253,0.7124221183800623
contaminated_v1,RandomForest,0.11462808048835632,0.7180685358255452
contaminated_v1,RandomForest,0.11632376215238525,0.7215732087227414
contaminated_v1,RandomForest,0.11858467103775717,0.7246884735202492
contaminated_v1,RandomForest,0.12028035270178612,0.7287772585669782
contaminated_v1,RandomForest,0.12231517069862084,0.7334501557632399
contaminated_v1,RandomForest,0.12434998869545558,0.7363707165109035
contaminated_v1,RandomForest,0.12570653402667872,0.740070093457944
contaminated_v1,RandomForest,0.12762830657924484,0.7453271028037384
contaminated_v1,RandomForest,0.1290978973547366,0.7501947040498442
contaminated_v1,RandomForest,0.13124576079583994,0.7542834890965732
contaminated_v1,RandomForest,0.13282839701560026,0.7579828660436138
contaminated_v1,RandomForest,0.13610671489938955,0.7616822429906542
contaminated_v1,RandomForest,0.13859371467329867,0.7642133956386293
contaminated_v1,RandomForest,0.140741578114402,0.7667445482866043
contaminated_v1,RandomForest,0.14266335066696811,0.7702492211838006
contaminated_v1,RandomForest,0.14458512321953426,0.7741433021806854
contaminated_v1,RandomForest,0.14729821388198056,0.7772585669781932
contaminated_v1,RandomForest,0.1487678046574723,0.7809579439252337
contaminated_v1,RandomForest,0.15125480443138142,0.7844626168224299
contaminated_v1,RandomForest,0.15328962242821614,0.7883566978193146
contaminated_v1,RandomForest,0.15521139498078226,0.7914719626168224
contaminated_v1,RandomForest,0.15769839475469138,0.7938084112149533
contaminated_v1,RandomForest,0.1599593036400633,0.7973130841121495
contaminated_v1,RandomForest,0.16154193985982365,0.8014018691588785
contaminated_v1,RandomForest,0.16402893963373277,0.8041277258566978
contaminated_v1,RandomForest,0.16640289396337327,0.8082165109034268
contaminated_v1,RandomForest,0.1691159846258196,0.8111370716510904
contaminated_v1,RandomForest,0.17318562061948903,0.8144470404984424
contaminated_v1,RandomForest,0.17623784761474112,0.8169781931464174
contaminated_v1,RandomForest,0.17883789283291884,0.819898753894081
contaminated_v1,RandomForest,0.1820031652724395,0.8241822429906542
contaminated_v1,RandomForest,0.18663802848745195,0.8276869158878505
contaminated_v1,RandomForest,0.19036852814831562,0.8309968847352025
contaminated_v1,RandomForest,0.19296857336649334,0.8337227414330218
contaminated_v1,RandomForest,0.19737734569296858,0.8382009345794392
contaminated_v1,RandomForest,0.19997739091114627,0.8407320872274143
contaminated_v1,RandomForest,0.20314266335066697,0.8440420560747663
contaminated_v1,RandomForest,0.2051774813475017,0.8475467289719626
contaminated_v1,RandomForest,0.20890798100836536,0.8508566978193146
contaminated_v1,RandomForest,0.2135428442233778,0.8535825545171339
contaminated_v1,RandomForest,0.2162559348858241,0.8566978193146417
contaminated_v1,RandomForest,0.2197603436581506,0.8596183800623053
contaminated_v1,RandomForest,0.22518652498304317,0.8625389408099688
contaminated_v1,RandomForest,0.2275604793126837,0.8662383177570093
contaminated_v1,RandomForest,0.23174316075062176,0.8691588785046729
contaminated_v1,RandomForest,0.23502147863441103,0.8718847352024922
contaminated_v1,RandomForest,0.23796066018539452,0.8746105919003115
contaminated_v1,RandomForest,0.24293465973321274,0.8790887850467289
contaminated_v1,RandomForest,0.24598688672846483,0.8814252336448598
contaminated_v1,RandomForest,0.24949129550079133,0.8837616822429907
contaminated_v1,RandomForest,0.2557087949355641,0.8860981308411215
contaminated_v1,RandomForest,0.2595523400406964,0.889797507788162
contaminated_v1,RandomForest,0.2628306579244856,0.8923286604361371
contaminated_v1,RandomForest,0.26757856658376666,0.8952492211838006
contaminated_v1,RandomForest,0.2727786570201221,0.8975856697819314
contaminated_v1,RandomForest,0.27741352023513455,0.8995327102803738
contaminated_v1,RandomForest,0.2815962016730726,0.9028426791277259
contaminated_v1,RandomForest,0.28634411033235363,0.9055685358255452
contaminated_v1,RandomForest,0.290978973547366,0.908683800623053
contaminated_v1,RandomForest,0.2943703368754239,0.9110202492211839
contaminated_v1,RandomForest,0.29934433642324215,0.9133566978193146
contaminated_v1,RandomForest,0.3063531539678951,0.9168613707165109
contaminated_v1,RandomForest,0.3126836988469365,0.9191978193146417
contaminated_v1,RandomForest,0.3165272439520687,0.9215342679127726
contaminated_v1,RandomForest,0.32070992539000676,0.9238707165109035
contaminated_v1,RandomForest,0.32715351571331674,0.9262071651090342
contaminated_v1,RandomForest,0.3325796970382094,0.9287383177570093
contaminated_v1,RandomForest,0.3381189238073706,0.9314641744548287
contaminated_v1,RandomForest,0.34218855980104,0.9334112149532711
contaminated_v1,RandomForest,0.3507800135654533,0.9353582554517134
contaminated_v1,RandomForest,0.35812796744291203,0.9376947040498442
contaminated_v1,RandomForest,0.3616323762152385,0.9396417445482866
contaminated_v1,RandomForest,0.3729369206420981,0.9425623052959502
contaminated_v1,RandomForest,0.37779787474564774,0.944898753894081
contaminated_v1,RandomForest,0.3861632376215238,0.9468457943925234
contaminated_v1,RandomForest,0.3929459642776396,0.9487928348909658
contaminated_v1,RandomForest,0.4016504634863215,0.9511292834890965
contaminated_v1,RandomForest,0.40639837214560254,0.9528816199376947
contaminated_v1,RandomForest,0.41691159846258197,0.9550233644859814
contaminated_v1,RandomForest,0.42923355188785894,0.9571651090342679
contaminated_v1,RandomForest,0.43906850553922677,0.9591121495327103
contaminated_v1,RandomForest,0.4461903685281483,0.9610591900311527
contaminated_v1,RandomForest,0.45432964051548724,0.9632009345794392
contaminated_v1,RandomForest,0.4632602306127063,0.9653426791277259
contaminated_v1,RandomForest,0.48146054713995023,0.9674844236760125
contaminated_v1,RandomForest,0.4938955460094958,0.969626168224299
contaminated_v1,RandomForest,0.5081392719873389,0.9715732087227414
contaminated_v1,RandomForest,0.5257743612932398,0.9735202492211839
contaminated_v1,RandomForest,0.5426181324892607,0.9750778816199377
contaminated_v1,RandomForest,0.5654533122315171,0.9770249221183801
contaminated_v1,RandomForest,0.5764187203255708,0.9791666666666666
contaminated_v1,RandomForest,0.588966764639385,0.9813084112149533
contaminated_v1,RandomForest,0.6028713542844223,0.9836448598130841
contaminated_v1,RandomForest,0.6258195794709474,0.9855919003115264
contaminated_v1,RandomForest,0.6624463034139724,0.9875389408099688
contaminated_v1,RandomForest,0.6766900293918156,0.9890965732087228
contaminated_v1,RandomForest,0.7032557087949356,0.9910436137071651
contaminated_v1,RandomForest,0.7396563418494234,0.9927959501557633
contaminated_v1,RandomForest,0.759665385484965,0.993380062305296
contaminated_v1,RandomForest,0.7918833371015148,0.995132398753894
contaminated_v1,RandomForest,0.836310196699073,0.9961059190031153
contaminated_v1,RandomForest,0.8661541939859824,0.996690031152648
contaminated_v1,RandomForest,0.893963373276057,0.9978582554517134
contaminated_v1,RandomForest,0.9240334614515036,0.9990264797507789
contaminated_v1,RandomForest,0.9736604114854172,1.0
contaminated_v1,RandomForest,1.0,1.0
leakfree,XGBoost,0.0,0.0
leakfree,XGBoost,0.0012434998869545557,0.036214953271028034
leakfree,XGBoost,0.0024869997739091114,0.06756230529595016
leakfree,XGBoost,0.004069635993669455,0.09034267912772585
leakfree,XGBoost,0.005426181324892607,0.12110591900311526
leakfree,XGBoost,0.007121862988921547,0.1345404984423676
leakfree,XGBoost,0.00870449920868189,0.14972741433021808
leakfree,XGBoost,0.01040018087271083,0.16978193146417445
leakfree,XGBoost,0.012434998869545558,0.1838006230529595
leakfree,XGBoost,0.013904589645037305,0.1954828660436137
leakfree,XGBoost,0.016052453086140627,0.21008566978193147
leakfree,XGBoost,0.017522043861632378,0.22313084112149534
leakfree,XGBoost,0.019556861858467105,0.231892523364486
leakfree,XGBoost,0.021591679855301832,0.24435358255451714
leakfree,XGBoost,0.02362649785213656,0.2515576323987539
leakfree,XGBoost,0.02554827040470269,0.2612928348909657
leakfree,XGBoost,0.027356997513000227,0.26791277258566976
leakfree,XGBoost,0.03007008817544653,0.2749221183800623
leakfree,XGBoost,0.033235360614967215,0.28329439252336447
leakfree,XGBoost,0.03527017861180194,0.2906931464174455
leakfree,XGBoost,0.03673976938729369,0.2980919003115265
leakfree,XGBoost,0.03854849649559123,0.3062694704049844
leakfree,XGBoost,0.04013113271535157,0.31133177570093457
leakfree,XGBoost,0.0420529052679177,0.319898753894081
leakfree,XGBoost,0.04386163237621524,0.32651869158878505
leakfree,XGBoost,0.046009495817318564,0.3348909657320872
leakfree,XGBoost,0.048157359258421885,0.3438473520249221
leakfree,XGBoost,0.04996608636671942,0.35085669781931467
leakfree,XGBoost,0.052000904363554146,0.3617601246105919
leakfree,XGBoost,0.05448790413746326,0.371690031152648
leakfree,XGBoost,0.05663576757856659,0.379088785046729
leakfree,XGBoost,0.059235812796744294,0.38570872274143303
leakfree,XGBoost,0.06149672168211621,0.39116043613707163
leakfree,XGBoost,0.06375763056748814,0.4007009345794392
leakfree,XGBoost,0.06579244856432286,0.40751557632398755
leakfree,XGBoost,0.06816640289396338,0.4174454828660436
leakfree,XGBoost,0.07110558444494687,0.42601246105919005
leakfree,XGBoost,0.07268822066470722,0.4322429906542056
leakfree,XGBoost,0.07472303866154194,0.43730529595015577
leakfree,XGBoost,0.07709699299118246,0.4447040498442368
leakfree,XGBoost,0.07958399276509157,0.4511292834890966
leakfree,XGBoost,0.08184490165046349,0.45735981308411217
leakfree,XGBoost,0.0843319014243726,0.4633956386292835
leakfree,XGBoost,0.08636671942120733,0.471183800623053
leakfree,XGBoost,0.08930590097219082,0.4752725856697819
leakfree,XGBoost,0.09235812796744292,0.48286604361370716
leakfree,XGBoost,0.09541035496269501,0.4877336448598131
leakfree,XGBoost,0.09767126384806692,0.4929906542056075
leakfree,XGBoost,0.09959303640063305,0.49805295950155765
leakfree,XGBoost,0.10275830884015374,0.5054517133956387
leakfree,XGBoost,0.10547139950260004,0.5116822429906542
leakfree,XGBoost,0.10852362649785213,0.5177180685358256
leakfree,XGBoost,0.11123671716029844,0.5233644859813084
leakfree,XGBoost,0.11394980782274475,0.528816199376947
leakfree,XGBoost,0.11722812570653403,0.5346573208722741
leakfree,XGBoost,0.11982817092471174,0.5389408099688473
leakfree,XGBoost,0.12242821614288944,0.5453660436137072
leakfree,XGBoost,0.1261587158037531,0.5502336448598131
leakfree,XGBoost,0.1297761700203482,0.5560747663551402
leakfree,XGBoost,0.13328057879267466,0.5611370716510904
leakfree,XGBoost,0.13599366945512095,0.5661993769470405
leakfree,XGBoost,0.13927198733891025,0.5741822429906542
leakfree,XGBoost,0.14243725977843094,0.5786604361370716
leakfree,XGBoost,0.145489486773683,0.5843068535825545
leakfree,XGBoost,0.14797648654759213,0.5893691588785047
leakfree,XGBoost,0.15068957721003842,0.594626168224299
leakfree,XGBoost,0.15261134976260457,0.6002725856697819
leakfree,XGBoost,0.15521139498078226,0.6078660436137072
leakfree,XGBoost,0.15871580375310876,0.6139018691588785
leakfree,XGBoost,0.16165498530409225,0.6187694704049844
leakfree,XGBoost,0.16482025774361292,0.6253894080996885
leakfree,XGBoost,0.1680985756274022,0.6300623052959502
leakfree,XGBoost,0.17262039339814605,0.6339563862928349
leakfree,XGBoost,0.17567262039339815,0.6380451713395638
leakfree,XGBoost,0.17940312005426182,0.6429127725856698
leakfree,XGBoost,0.18279448338231968,0.6479750778816199
leakfree,XGBoost,0.18675107393172055,0.6526479750778816
leakfree,XGBoost,0.18946416459416685,0.6569314641744548
leakfree,XGBoost,0.19195116436807597,0.6612149532710281
leakfree,XGBoost,0.19522948225186526,0.6662772585669782
leakfree,XGBoost,0.19873389102419173,0.6721183800623053
leakfree,XGBoost,0.202577436129324,0.6765965732087228
leakfree,XGBoost,0.2055166176803075,0.680101246105919
leakfree,XGBoost,0.20879493556409676,0.6847741433021807
leakfree,XGBoost,0.2108297535609315,0.6900311526479751
leakfree,XGBoost,0.21467329866606374,0.6939252336448598
leakfree,XGBoost,0.218516843771196,0.6978193146417445
leakfree,XGBoost,0.2220212525435225,0.7009345794392523
leakfree,XGBoost,0.22552566131584897,0.7038551401869159
leakfree,XGBoost,0.22869093375536967,0.7091121495327103
leakfree,XGBoost,0.2328736151933077,0.7135903426791277
leakfree,XGBoost,0.2360388876328284,0.7170950155763239
leakfree,XGBoost,0.23965634184942347,0.7217679127725857
leakfree,XGBoost,0.24327379606601854,0.7264408099688473
leakfree,XGBoost,0.24609993217273343,0.7301401869158879
leakfree,XGBoost,0.24949129550079133,0.7342289719626168
leakfree,XGBoost,0.2525435224960434,0.7377336448598131
leakfree,XGBoost,0.2561609767126385,0.7410436137071651
leakfree,XGBoost,0.25977843092923353,0.7453271028037384
leakfree,XGBoost,0.2639611123671716,0.7490264797507789
leakfree,XGBoost,0.26769161202803526,0.7531152647975078
leakfree,XGBoost,0.27108297535609316,0.7575934579439252
leakfree,XGBoost,0.27368302057427085,0.7609034267912772
leakfree,XGBoost,0.27933529278770064,0.7651869158878505
leakfree,XGBoost,0.28295274700429573,0.7708333333333334
leakfree,XGBoost,0.287361519330771,0.7739485981308412
leakfree,XGBoost,0.2923355188785892,0.7776479750778816
leakfree,XGBoost,0.29583992765091566,0.782126168224299
leakfree,XGBoost,0.3004747908659281,0.7856308411214953
leakfree,XGBoost,0.3068053357449695,0.7893302180685359
leakfree,XGBoost,0.3098575627402216,0.7932242990654206
leakfree,XGBoost,0.3125706534026679,0.7969236760124611
leakfree,XGBoost,0.31777074383902326,0.8012071651090342
leakfree,XGBoost,0.32070992539000676,0.8054906542056075
leakfree,XGBoost,0.32477956138367625,0.8088006230529595
leakfree,XGBoost,0.32726656115758535,0.8132788161993769
leakfree,XGBoost,0.3317883789283292,0.8163940809968847
leakfree,XGBoost,0.33653628758761023,0.820677570093458
leakfree,XGBoost,0.34026678724847387,0.8241822429906542
leakfree,XGBoost,0.3456929685733665,0.8274922118380063
leakfree,XGBoost,0.3519104680081393,0.8304127725856698
leakfree,XGBoost,0.3567714221116889,0.8339174454828661
leakfree,XGBoost,0.3605019217725526,0.8383956386292835
leakfree,XGBoost,0.3644585123219534,0.8422897196261683
leakfree,XGBoost,0.3703368754239204,0.8454049844236761
leakfree,XGBoost,0.3761021930816188,0.8492990654205608
leakfree,XGBoost,0.38424146506895773,0.8529984423676013
leakfree,XGBoost,0.3887632828397016,0.8563084112149533
leakfree,XGBoost,0.39452860049739996,0.8598130841121495
leakfree,XGBoost,0.40029391815509835,0.8637071651090342
leakfree,XGBoost,0.4047026904815736,0.8674065420560748
leakfree,XGBoost,0.4082070992539001,0.8703271028037384
leakfree,XGBoost,0.4118245534704951,0.8736370716510904
leakfree,XGBoost,0.41713768935111917,0.8771417445482866
leakfree,XGBoost,0.42278996156454896,0.8812305295950156
leakfree,XGBoost,0.4293465973321275,0.8843457943925234
leakfree,XGBoost,0.43511191498982593,0.8878504672897196
leakfree,XGBoost,0.4398598236491069,0.8909657320872274
leakfree,XGBoost,0.44460773230838796,0.8946651090342679
leakfree,XGBoost,0.4525209134071897,0.8975856697819314
leakfree,XGBoost,0.4579470947320823,0.9007009345794392
leakfree,XGBoost,0.4622428216142889,0.903816199376947
leakfree,XGBoost,0.4689125028261361,0.9067367601246106
leakfree,XGBoost,0.4750169568166403,0.9096573208722741
leakfree,XGBoost,0.48473886502373953,0.9125778816199377
leakfree,XGBoost,0.48982591001582637,0.9154984423676013
leakfree,XGBoost,0.5001130454442686,0.918613707165109
leakfree,XGBoost,0.5096088627628307,0.9209501557632399
leakfree,XGBoost,0.5166176803074836,0.9236760124610592
leakfree,XGBoost,0.5249830431833598,0.9269859813084113
leakfree,XGBoost,0.5331223151706986,0.9304906542056075
leakfree,XGBoost,0.5405833144924259,0.9338006230529595
leakfree,XGBoost,0.5468008139271987,0.9367211838006231
leakfree,XGBoost,0.5573140402441782,0.9396417445482866
leakfree,XGBoost,0.5655663576757857,0.9427570093457944
leakfree,XGBoost,0.574723038661542,0.9458722741433022
leakfree,XGBoost,0.5839927650915668,0.9487928348909658
leakfree,XGBoost,0.5939407641872032,0.9513239875389408
leakfree,XGBoost,0.602419172507348,0.9548286604361371
leakfree,XGBoost,0.6108975808274927,0.9573598130841121
leakfree,XGBoost,0.6293239882432738,0.959696261682243
leakfree,XGBoost,0.6398372145602532,0.9624221183800623
leakfree,XGBoost,0.6548722586479765,0.9653426791277259
leakfree,XGBoost,0.6678724847388651,0.9680685358255452
leakfree,XGBoost,0.68437711960208,0.9704049844236761
leakfree,XGBoost,0.6969251639158942,0.9727414330218068
leakfree,XGBoost,0.707890572009948,0.9750778816199377
leakfree,XGBoost,0.7247343432059687,0.9781931464174455
leakfree,XGBoost,0.7387519782952747,0.9805295950155763
leakfree,XGBoost,0.7511869771648203,0.9828660436137072
leakfree,XGBoost,0.7705177481347502,0.9855919003115264
leakfree,XGBoost,0.7883789283291883,0.9879283489096573
leakfree,XGBoost,0.8077096992991183,0.9904595015576324
leakfree,XGBoost,0.8244404250508705,0.992601246105919
