batch,policy,run,f1_ftr,f2_breach,f3_workload_sd,f4_expertise,f5_delay_log,hypervolume,first_time_right,sla_breach_rate,workload_sd,expertise_match,delay_hours,capacity_violation,groups_used,max_group_load,matched_fraction,matched_real_breach_rate,front_size
3,PAA-noSLAMut,25,0.5726827543227963,0.30024684522935485,1.4422205101855958,0.8333393565663956,3.139004976919339,0.041256243784837845,0.5726827543227963,0.30024684522935485,1.4422205101855958,0.8333393565663956,387.82184027777777,0.0,20,7.0,0.1,0.25,60.0
3,PAA-noSLAMut,26,0.5756200224485888,0.31129228493163164,1.5099668870541503,0.7520845941091618,2.226619459467239,0.04426412295199598,0.5756200224485888,0.31129228493163164,1.5099668870541503,0.7520845941091618,164.00840972222224,0.0,20,7.0,0.125,0.2,60.0
3,PAA-noSLAMut,27,0.5584058860180872,0.2910832662641121,1.3416407864998738,0.6660585880168036,2.6715477684169144,0.04952862296771737,0.5584058860180872,0.2910832662641121,1.3416407864998738,0.6660585880168036,332.7815833333333,0.0,25,7.0,0.025,1.0,60.0
3,PAA-noSLAMut,28,0.5122845721699993,0.2882239685486242,1.4422205101855958,0.8023756039165741,2.4450807968370087,0.0506418432533033,0.5122845721699993,0.2882239685486242,1.4422205101855958,0.8023756039165741,164.58714930555556,0.0,21,7.0,0.05,0.0,60.0
3,PAA-noSLAMut,29,0.595407941487694,0.26394402543642514,1.7204650534085253,0.7992641234764426,2.926186265719516,0.03360362577099409,0.595407941487694,0.26394402543642514,1.7204650534085253,0.7992641234764426,234.73261458333332,0.0,19,10.0,0.075,0.3333333333333333,60.0
4,Random,0,0.4989462097839136,0.37875925043796965,0.8246211251235323,0.4493148090213118,2.9358215697132324,,0.4989462097839136,0.37875925043796965,0.8246211251235323,0.4493148090213118,354.0469548611111,0.0,29,3.0,0.0,,
4,RoundRobin,0,0.4827927646227135,0.38302407637480157,0.7745966692414834,0.3923425342781237,3.3827425820808115,,0.4827927646227135,0.38302407637480157,0.7745966692414834,0.3923425342781237,517.8573368055556,0.0,31,3.0,0.0,,
4,FIFO,0,0.2854113341773644,0.4839292761135118,3.255764119219941,0.3697163133637433,3.6058551640051464,,0.2854113341773644,0.4839292761135118,3.255764119219941,0.3697163133637433,794.4257013888891,0.0,4,16.0,0.1,0.25,
4,LeastLoaded,0,0.5019704534157088,0.38186170872138947,0.4,0.5334828731962896,3.429974111329326,,0.5019704534157088,0.38186170872138947,0.4,0.5334828731962896,441.61456597222224,0.0,40,1.0,0.075,0.3333333333333333,
4,GreedyBestOutcome,0,0.675869512766026,0.2733842549026136,2.2715633383201093,0.7360882424220192,3.003204801413589,,0.675869512766026,0.2733842549026136,2.2715633383201093,0.7360882424220192,258.7219930555554,0.0,12,12.0,0.075,0.6666666666666666,
4,StandardNSGA2,0,0.5845995134258384,0.2667939737474404,0.9165151389911681,0.7354134251008919,2.544370625038931,0.08649541691158029,0.5845995134258384,0.2667939737474404,0.9165151389911681,0.7354134251008919,282.5328888888888,0.0,29,4.0,0.075,0.3333333333333333,60.0
4,StandardNSGA2,1,0.5504333580161793,0.28008312737101276,1.019803902718557,0.6144057215451795,2.2567498500430054,0.07120776645702234,0.5504333580161793,0.28008312737101276,1.019803902718557,0.6144057215451795,147.27168055555558,0.0,25,4.0,0.05,0.5,60.0
4,StandardNSGA2,2,0.6299087079727201,0.25853450127682703,1.0392304845413265,0.6418063397527078,2.5944573401110946,0.08043797579388506,0.6299087079727201,0.25853450127682703,1.0392304845413265,0.6418063397527078,314.3481319444444,0.0,25,5.0,0.1,0.5,60.0
4,StandardNSGA2,3,0.5689288838225433,0.2923213437441695,1.4,0.8001658495109403,1.7256674230121516,0.08176511488781966,0.5689288838225433,0.2923213437441695,1.4,0.8001658495109403,122.29433333333327,0.0,21,8.0,0.05,1.0,60.0
4,StandardNSGA2,4,0.622330781396393,0.2504042458010159,1.4282856857085702,0.7050375114142431,2.536695661249642,0.0812230600761627,0.622330781396393,0.2504042458010159,1.4282856857085702,0.7050375114142431,288.4776111111111,0.0,20,8.0,0.025,0.0,60.0
4,StandardNSGA2,5,0.6081967294567117,0.30490347990006955,1.077032961426901,0.6019012381026748,2.40060543383402,0.05631177204140976,0.6081967294567117,0.30490347990006955,1.077032961426901,0.6019012381026748,164.44112847222223,0.0,21,4.0,0.025,1.0,60.0
4,StandardNSGA2,6,0.5754929797903807,0.31089834696761887,1.1661903789690602,0.7544691105044112,2.5510247362601115,0.06728445316611695,0.5754929797903807,0.31089834696761887,1.1661903789690602,0.7544691105044112,227.64872916666664,0.0,24,5.0,0.15,0.5,60.0
4,StandardNSGA2,7,0.6185035396654053,0.26728698959215175,1.2165525060596438,0.8305759347357101,2.9903010876006633,0.07172127299921051,0.6185035396654053,0.26728698959215175,1.2165525060596438,0.8305759347357101,334.0585243055555,0.0,23,5.0,0.125,0.6,60.0
4,StandardNSGA2,8,0.5728988868339916,0.3068747938335007,0.938083151964686,0.723654988524135,2.959618877750928,0.06927929233041227,0.5728988868339916,0.3068747938335007,0.938083151964686,0.723654988524135,184.67203472222218,0.0,27,4.0,0.05,0.0,60.0
4,StandardNSGA2,9,0.5749429588784412,0.2932605374943041,1.1661903789690602,0.6980905997520686,2.8067272417787414,0.05650343015562549,0.5749429588784412,0.2932605374943041,1.1661903789690602,0.6980905997520686,237.8573402777778,0.0,21,5.0,0.075,0.0,60.0
4,StandardNSGA2,10,0.5442391207492514,0.28671620506322015,1.077032961426901,0.7088949253027994,2.1207487728472114,0.07854527045816792,0.5442391207492514,0.28671620506322015,1.077032961426901,0.7088949253027994,210.28685763888885,0.0,25,4.0,0.05,0.5,60.0
4,StandardNSGA2,11,0.5672434597842528,0.3237582396155214,1.1661903789690602,0.7351525248152674,2.3510645027577155,0.07587453149744235,0.5672434597842528,0.3237582396155214,1.1661903789690602,0.7351525248152674,207.37992361111105,0.0,21,4.0,0.075,0.3333333333333333,60.0
4,StandardNSGA2,12,0.6222006645176307,0.270499503956685,1.0583005244258363,0.7075377661113278,2.7848338369446473,0.06635886116071754,0.6222006645176307,0.270499503956685,1.0583005244258363,0.7075377661113278,322.6519965277778,0.0,25,5.0,0.05,0.0,60.0
4,StandardNSGA2,13,0.5878276053411915,0.27949428790184044,1.1135528725660044,0.7365477771889959,2.2496463763140904,0.0797938891863656,0.5878276053411915,0.27949428790184044,1.1135528725660044,0.7365477771889959,145.92976388888889,0.0,22,5.0,0.05,0.0,60.0
4,StandardNSGA2,14,0.5993870079258741,0.22549916840349143,1.2649110640673518,0.6892582222889816,2.652197748611768,0.07441935460245225,0.5993870079258741,0.22549916840349143,1.2649110640673518,0.6892582222889816,219.07875347222225,0.0,21,6.0,0.05,0.5,60.0
4,StandardNSGA2,15,0.6186028046222536,0.22636127097432607,1.6370705543744897,0.7359395365774638,1.4723313943441523,0.0787673181348186,0.6186028046222536,0.22636127097432607,1.6370705543744897,0.7359395365774638,75.00184027777779,0.0,21,10.0,0.075,0.6666666666666666,60.0
4,StandardNSGA2,16,0.5714435459451515,0.2687151786644367,1.3114877048604001,0.6279288331446151,2.321836448057321,0.06905081781789835,0.5714435459451515,0.2687151786644367,1.3114877048604001,0.6279288331446151,149.63241666666667,0.0,21,7.0,0.05,0.5,60.0
4,StandardNSGA2,17,0.6273459915153642,0.29608790881281877,1.0770329614269007,0.8093606463231959,3.0284242828714,0.0728735396861089,0.6273459915153642,0.29608790881281877,1.0770329614269007,0.8093606463231959,309.02093750000006,0.0,25,5.0,0.125,0.4,60.0
4,StandardNSGA2,18,0.5131882815541723,0.2875993000343569,1.216552506059644,0.8667154882186174,2.286114259562099,0.07363477584415429,0.5131882815541723,0.2875993000343569,1.216552506059644,0.8667154882186174,227.79193402777773,0.0,24,7.0,0.1,0.5,60.0
4,StandardNSGA2,19,0.5589496144429591,0.27453647953587884,1.0392304845413265,0.7083124388617834,2.3548701020307137,0.077900286980737,0.5589496144429591,0.27453647953587884,1.0392304845413265,0.7083124388617834,193.0579131944444,0.0,25,5.0,0.05,0.5,60.0
4,StandardNSGA2,20,0.6337700825194303,0.2528232127348485,1.0583005244258363,0.6612746854499262,2.6526987471218506,0.08393831463085433,0.6337700825194303,0.2528232127348485,1.0583005244258363,0.6612746854499262,245.41701041666664,0.0,23,4.0,0.025,0.0,60.0
4,StandardNSGA2,21,0.5472180580236584,0.29020542209245265,0.894427190999916,0.6345199053114698,2.780999897884809,0.07568964305947515,0.5472180580236584,0.29020542209245265,0.894427190999916,0.6345199053114698,296.10250347222217,0.0,27,4.0,0.075,0.3333333333333333,60.0
4,StandardNSGA2,22,0.5547733282553107,0.3219472673056426,1.0954451150103324,0.8895661147544605,2.6018330584376583,0.07171242352613705,0.5547733282553107,0.3219472673056426,1.0954451150103324,0.8895661147544605,214.10879166666663,0.0,28,6.0,0.075,0.6666666666666666,60.0
4,StandardNSGA2,23,0.560484869367556,0.3160840540867431,0.7483314773547883,0.8291275644596652,2.9310824279357806,0.08496026573195242,0.560484869367556,0.3160840540867431,0.7483314773547883,0.8291275644596652,247.52825694444442,0.0,32,3.0,0.075,0.6666666666666666,60.0
4,StandardNSGA2,24,0.6229920364166504,0.22873343540010677,1.2328828005937953,0.6371819830275565,1.832188448922415,0.09409419402935013,0.6229920364166504,0.22873343540010677,1.2328828005937953,0.6371819830275565,172.9123020833333,0.0,21,5.0,0.075,0.3333333333333333,60.0
4,StandardNSGA2,25,0.5687109922234013,0.26614177328029187,1.1135528725660044,0.5564341499374577,2.1601992173287865,0.06956859684416837,0.5687109922234013,0.26614177328029187,1.1135528725660044,0.5564341499374577,250.14898611111113,0.0,24,5.0,0.075,0.6666666666666666,60.0
4,StandardNSGA2,26,0.5780056767872074,0.24103928986711737,1.131370849898476,0.7535987518475341,3.100147656357949,0.07442312946918055,0.5780056767872074,0.24103928986711737,1.131370849898476,0.7535987518475341,370.96018749999996,0.0,24,5.0,0.1,0.5,60.0
4,StandardNSGA2,27,0.5712351030689273,0.28150344326239013,1.131370849898476,0.7042818079635462,1.7092907922216267,0.09538518147485228,0.5712351030689273,0.28150344326239013,1.131370849898476,0.7042818079635462,75.41213888888889,0.0,24,6.0,0.025,1.0,60.0
4,StandardNSGA2,28,0.5495681159260186,0.2929300175820312,0.8,0.7030655653073608,3.4874986210911016,0.050445211260555956,0.5495681159260186,0.2929300175820312,0.8,0.7030655653073608,414.5018506944445,0.0,28,2.0,0.075,0.3333333333333333,60.0
4,StandardNSGA2,29,0.626021947563465,0.2465423168782853,1.1135528725660044,0.700874870529551,2.89682495130024,0.07599614686054179,0.626021947563465,0.2465423168782853,1.1135528725660044,0.700874870529551,316.1925625,0.0,23,4.0,0.125,0.2,60.0
4,NSGA3,0,0.6582663792403808,0.27719649182310657,1.1661903789690602,0.8751572515174809,2.2957979560867097,0.11528119445526083,0.6582663792403808,0.27719649182310657,1.1661903789690602,0.8751572515174809,175.3341006944444,0.0,22,5.0,0.075,0.6666666666666666,20.0
4,NSGA3,1,0.6381102833245222,0.2877310843213874,1.1661903789690602,0.8872999757362543,2.5187961951048665,0.10797422313726254,0.6381102833245222,0.2877310843213874,1.1661903789690602,0.8872999757362543,245.58745833333327,0.0,23,5.0,0.15,0.6666666666666666,17.0
4,NSGA3,2,0.6522928067247828,0.24626095196690612,1.2328828005937953,0.8755275912498128,2.271032451357867,0.1177650082823476,0.6522928067247828,0.24626095196690612,1.2328828005937953,0.8755275912498128,190.22169097222218,0.0,23,7.0,0.05,1.0,17.0
4,NSGA3,3,0.6408109237365437,0.2898914865490193,1.2165525060596438,0.8989683398378305,2.2046994281475727,0.12412067232514903,0.6408109237365437,0.2898914865490193,1.2165525060596438,0.8989683398378305,159.77691666666664,0.0,23,6.0,0.1,0.5,21.0
4,NSGA3,4,0.6330576580460253,0.23366245766577967,1.148912529307606,0.7281192990064657,2.2026737939451624,0.11116570760034628,0.6330576580460253,0.23366245766577967,1.148912529307606,0.7281192990064657,114.94330902777779,0.0,23,5.0,0.075,0.3333333333333333,20.0
4,NSGA3,5,0.6427820122315465,0.27811066562683734,1.3564659966250538,0.8808500742061389,2.1486052023068525,0.10821509356386355,0.6427820122315465,0.27811066562683734,1.3564659966250538,0.8808500742061389,158.81277777777774,0.0,23,8.0,0.075,0.6666666666666666,21.0
4,NSGA3,6,0.6264142943248893,0.2782186252704949,0.8246211251235323,0.8474219020226945,2.8308429604956693,0.1197455303842819,0.6264142943248893,0.2782186252704949,0.8246211251235323,0.8474219020226945,336.0288541666667,0.0,30,3.0,0.075,0.6666666666666666,20.0
4,NSGA3,7,0.6292014630332062,0.24260065196599942,1.4560219778561037,0.8777551310754191,1.6582979550590433,0.11040902126846247,0.6292014630332062,0.24260065196599942,1.4560219778561037,0.8777551310754191,42.88304861111111,0.0,21,8.0,0.05,0.5,18.0
4,NSGA3,8,0.6447165227906322,0.2681963068129442,1.3711309200802089,0.9258606927266427,2.2029639040378126,0.10368878251945288,0.6447165227906322,0.2681963068129442,1.3711309200802089,0.9258606927266427,177.07476736111107,0.0,22,7.0,0.125,0.6,20.0
4,NSGA3,9,0.6375407831587984,0.2641742876498063,1.0,0.8600270932001399,2.3773630193652115,0.12683730698139764,0.6375407831587984,0.2641742876498063,1.0,0.8600270932001399,177.44885416666662,0.0,26,5.0,0.125,0.6,21.0
4,NSGA3,10,0.6453275177821333,0.27285784232654364,1.1661903789690602,0.8829588187956059,2.1093914305744725,0.11774482903666807,0.6453275177821333,0.27285784232654364,1.1661903789690602,0.8829588187956059,157.9374791666666,0.0,23,6.0,0.125,0.4,20.0
4,NSGA3,11,0.6323978312427971,0.2880870302511487,1.0954451150103324,0.9063797172578724,2.467965463837665,0.11494974388127208,0.6323978312427971,0.2880870302511487,1.0954451150103324,0.9063797172578724,192.7296006944444,0.0,24,5.0,0.1,0.5,19.0
4,NSGA3,12,0.6400190706400462,0.27268393659657997,1.32664991614216,0.9269059830294699,2.108715467763912,0.11633886180973366,0.6400190706400462,0.27268393659657997,1.32664991614216,0.9269059830294699,157.86876736111105,0.0,23,6.0,0.1,0.5,19.0
4,NSGA3,13,0.6386875391328175,0.23583903117059082,1.0954451150103321,0.8212349429019472,2.8079482195278445,0.11274387788464577,0.6386875391328175,0.23583903117059082,1.0954451150103321,0.8212349429019472,262.4578541666666,0.0,25,5.0,0.125,0.4,18.0
4,NSGA3,14,0.642313747671569,0.2771007064696806,1.0770329614269007,0.8677017350787676,2.359917966055767,0.13075527036472023,0.642313747671569,0.2771007064696806,1.0770329614269007,0.8677017350787676,219.3110902777778,0.0,26,5.0,0.075,0.3333333333333333,20.0
4,NSGA3,15,0.6468328361784904,0.2444258290092421,1.5099668870541498,0.8531358843044116,2.0215981444749525,0.10930264375529103,0.6468328361784904,0.2444258290092421,1.5099668870541498,0.8531358843044116,156.3578819444444,0.0,20,9.0,0.075,0.6666666666666666,16.0
4,NSGA3,16,0.6201850513501281,0.23586306634469834,1.4142135623730951,0.8837595927025511,2.2109202658014353,0.10119041829503916,0.6201850513501281,0.23586306634469834,1.4142135623730951,0.8837595927025511,175.34025347222217,0.0,20,8.0,0.1,0.5,19.0
4,NSGA3,17,0.5838166816090323,0.2770201969589675,1.2,0.8532013632030534,1.6004992820853587,0.11477903423442698,0.5838166816090323,0.2770201969589675,1.2,0.8532013632030534,103.20321874999995,0.0,26,7.0,0.075,0.6666666666666666,20.0
4,NSGA3,18,0.6474896244415301,0.24077218275204176,1.1832159566199234,0.8854804264082354,2.6734222422884786,0.1255944882795497,0.6474896244415301,0.24077218275204176,1.1832159566199234,0.8854804264082354,246.61820138888885,0.0,24,6.0,0.075,0.6666666666666666,26.0
4,NSGA3,19,0.6419592680204168,0.2613121400769764,1.2649110640673518,0.8894742616329836,2.581429756755111,0.11446076145138441,0.6419592680204168,0.2613121400769764,1.2649110640673518,0.8894742616329836,246.71105902777776,0.0,21,6.0,0.125,0.4,22.0
4,NSGA3,20,0.6378260416295644,0.2761412581524253,0.9165151389911681,0.8642013075497369,2.6747000032207575,0.12613647427968477,0.6378260416295644,0.2761412581524253,0.9165151389911681,0.8642013075497369,211.6677986111111,0.0,27,3.0,0.125,0.4,24.0
4,NSGA3,21,0.5917424591924422,0.2357532951825188,1.0392304845413265,0.8218253917875533,2.3826819844733995,0.11649030043776323,0.5917424591924422,0.2357532951825188,1.0392304845413265,0.8218253917875533,210.51576041666658,0.0,26,5.0,0.075,0.6666666666666666,18.0
4,NSGA3,22,0.6396177299721841,0.2774648386349858,1.2328828005937953,0.8915557110796861,2.461262884358131,0.11714650256692828,0.6396177299721841,0.2774648386349858,1.2328828005937953,0.8915557110796861,228.56593402777776,0.0,24,7.0,0.1,0.75,21.0
4,NSGA3,23,0.642670005219636,0.24516598640020706,1.0954451150103321,0.7731561063451844,1.9792575716969316,0.12522448133948394,0.642670005219636,0.24516598640020706,1.0954451150103321,0.7731561063451844,110.71481944444444,0.0,25,6.0,0.1,0.5,27.0
4,NSGA3,24,0.643734528027108,0.2261547055004157,1.5620499351813308,0.8797504514106457,1.9880290117333446,0.11513301706283571,0.643734528027108,0.2261547055004157,1.5620499351813308,0.8797504514106457,93.61273958333331,0.0,19,9.0,0.1,0.25,20.0
4,NSGA3,25,0.6281142176162706,0.2871943714728613,1.1832159566199234,0.8680686577338863,1.754207659008203,0.10920369820919687,0.6281142176162706,0.2871943714728613,1.1832159566199234,0.8680686577338863,60.36599305555556,0.0,24,6.0,0.075,0.3333333333333333,14.0
4,NSGA3,26,0.6285526565256706,0.28545855563148026,0.9797958971132713,0.8826046512710561,2.294989100398058,0.12165926322707823,0.6285526565256706,0.28545855563148026,0.9797958971132713,0.8826046512710561,176.81248958333327,0.0,27,4.0,0.075,0.6666666666666666,23.0
4,NSGA3,27,0.6272248350720627,0.3165684189002419,1.1489125293076057,0.900744227980956,1.9945459013957538,0.11804214507087295,0.6272248350720627,0.3165684189002419,1.1489125293076057,0.900744227980956,140.5612256944444,0.0,23,5.0,0.1,0.5,24.0
4,NSGA3,28,0.637544866494381,0.26889244002763235,1.077032961426901,0.8829527911695537,2.401184859364026,0.11677421413895793,0.637544866494381,0.26889244002763235,1.077032961426901,0.8829527911695537,212.03979166666664,0.0,25,5.0,0.125,0.6,20.0
4,NSGA3,29,0.633341796872474,0.2706619474188015,1.3114877048604001,0.9201369023276786,2.1954303592139923,0.11278632457893722,0.633341796872474,0.2706619474188015,1.3114877048604001,0.9201369023276786,175.10728819444438,0.0,22,7.0,0.1,0.5,18.0
4,PAA-NSGA-II,0,0.5799936525547442,0.30596900263565685,1.3114877048604001,0.7696711122527835,2.0720689056318258,0.07178713568809074,0.5799936525547442,0.30596900263565685,1.3114877048604001,0.7696711122527835,158.09687499999995,0.0,24,8.0,0.1,0.5,60.0
4,PAA-NSGA-II,1,0.5936276258508656,0.27337291718713946,1.3711309200802089,0.9080952530651374,2.9230848596484074,0.07276499040989214,0.5936276258508656,0.27337291718713946,1.3711309200802089,0.9080952530651374,278.9570451388888,0.0,21,7.0,0.1,0.5,60.0
4,PAA-NSGA-II,2,0.6467508982674929,0.25723207928782654,1.264911064067352,0.8158588249551272,2.7498822099915423,0.06803883007165835,0.6467508982674929,0.25723207928782654,1.264911064067352,0.8158588249551272,292.20950694444434,0.0,21,6.0,0.05,1.0,60.0
4,PAA-NSGA-II,3,0.6168698929128802,0.2447256452025023,1.4560219778561039,0.8012850706774955,3.1031028777383414,0.05140783437624081,0.6168698929128802,0.2447256452025023,1.4560219778561039,0.8012850706774955,304.0461319444445,0.0,20,7.0,0.075,0.3333333333333333,60.0
4,PAA-NSGA-II,4,0.6030070514790914,0.25674244467498764,1.5748015748023623,0.9349406172409991,2.3982281095056672,0.06593634996274972,0.6030070514790914,0.25674244467498764,1.5748015748023623,0.9349406172409991,220.0084340277778,0.0,17,8.0,0.075,0.3333333333333333,60.0
4,PAA-NSGA-II,5,0.6479893006804096,0.27916291705597135,1.2961481396815724,0.8238586294303127,2.9316356761812816,0.06742042260979153,0.6479893006804096,0.27916291705597135,1.2961481396815724,0.8238586294303127,349.1836805555555,0.0,22,6.0,0.075,0.6666666666666666,60.0
4,PAA-NSGA-II,6,0.5787417952689844,0.2985336427385836,1.3711309200802089,0.911109021201806,2.1365926410992424,0.07667634955680261,0.5787417952689844,0.2985336427385836,1.3711309200802089,0.911109021201806,159.01285069444438,0.0,21,6.0,0.1,0.5,60.0
4,PAA-NSGA-II,7,0.611031166313701,0.2715896456978708,1.5231546211727816,0.895377498664824,2.6647468317566254,0.05290270927782588,0.611031166313701,0.2715896456978708,1.5231546211727816,0.895377498664824,370.76251388888886,0.0,21,9.0,0.075,0.6666666666666666,60.0
4,PAA-NSGA-II,8,0.5610888007139996,0.2689050664258589,1.469693845669907,0.7770715929763596,2.0125145537961906,0.06360788970744802,0.5610888007139996,0.2689050664258589,1.469693845669907,0.7770715929763596,156.89284374999994,0.0,21,9.0,0.1,0.75,60.0
4,PAA-NSGA-II,9,0.6327942894438683,0.22623671360877323,1.6613247725836147,0.7877851914441698,2.3623116096919907,0.06564463505847838,0.6327942894438683,0.22623671360877323,1.6613247725836147,0.7877851914441698,198.73598958333335,0.0,19,10.0,0.1,0.25,60.0
4,PAA-NSGA-II,10,0.6078075558064512,0.24755383753171462,1.5748015748023623,0.9198157644431102,2.407552842719153,0.060414051072655676,0.6078075558064512,0.24755383753171462,1.5748015748023623,0.9198157644431102,210.9183715277777,0.0,19,9.0,0.125,0.4,60.0
4,PAA-NSGA-II,11,0.6058728327698237,0.26086658037240296,1.720465053408525,0.94011893618323,1.9672231865857455,0.06033264501186419,0.6058728327698237,0.26086658037240296,1.720465053408525,0.94011893618323,157.7054583333333,0.0,18,10.0,0.1,0.5,60.0
4,PAA-NSGA-II,12,0.6676496429357528,0.2409479144710578,1.6124515496597098,0.9121556990815456,2.589907715242498,0.0672191451414775,0.6676496429357528,0.2409479144710578,1.6124515496597098,0.9121556990815456,227.27568749999992,0.0,17,8.0,0.1,0.5,60.0
4,PAA-NSGA-II,13,0.6623426421445325,0.26186562023825327,1.562049935181331,0.8972392297199704,2.7177716627348096,0.06770833333348977,0.6623426421445325,0.26186562023825327,1.562049935181331,0.8972392297199704,245.25156249999995,0.0,17,7.0,0.125,0.4,60.0
4,PAA-NSGA-II,14,0.6488148290503541,0.252075518909159,1.4966629547095767,0.9180728371073611,2.5556035459889683,0.06863341556320889,0.6488148290503541,0.252075518909159,1.4966629547095767,0.9180728371073611,148.16580208333332,0.0,19,8.0,0.05,0.5,60.0
4,PAA-NSGA-II,15,0.6379379056997351,0.24465076950665593,1.6248076809271919,0.919785589331239,2.287495028602172,0.06487146220046372,0.6379379056997351,0.24465076950665593,1.6248076809271919,0.919785589331239,191.98512499999995,0.0,18,9.0,0.075,0.6666666666666666,60.0
4,PAA-NSGA-II,16,0.5779633453128594,0.2647028604254326,1.6,0.8995274537365748,2.055633164892898,0.07104260250781952,0.5779633453128594,0.2647028604254326,1.6,0.8995274537365748,175.44696874999994,0.0,21,10.0,0.15,0.5,60.0
4,PAA-NSGA-II,17,0.6053432137834255,0.2680913032756651,1.61245154965971,0.9585565337963186,2.2980416967303086,0.06642270926516596,0.6053432137834255,0.2680913032756651,1.61245154965971,0.9585565337963186,193.71299652777776,0.0,18,8.0,0.15,0.5,60.0
4,PAA-NSGA-II,18,0.5704083931063411,0.2844050390010505,1.649242250247064,0.9543883675927047,1.9645963103394337,0.06238257487574514,0.5704083931063411,0.2844050390010505,1.649242250247064,0.9543883675927047,158.7580972222222,0.0,20,10.0,0.1,0.5,60.0
4,PAA-NSGA-II,19,0.6495005788184786,0.2869437314853559,1.2806248474865698,0.8405954487779816,3.439123568926525,0.056948173897531186,0.6495005788184786,0.2869437314853559,1.2806248474865698,0.8405954487779816,418.51011458333335,0.0,22,5.0,0.1,0.5,60.0
4,PAA-NSGA-II,20,0.6088685370168964,0.2680312212485951,1.3711309200802089,0.7337493763072647,2.2126940127868786,0.06281974511943897,0.6088685370168964,0.2680312212485951,1.3711309200802089,0.7337493763072647,226.89461111111103,0.0,22,8.0,0.075,0.3333333333333333,60.0
4,PAA-NSGA-II,21,0.6232635056089806,0.2568553045193498,1.673320053068151,0.8925419883857539,2.3109104527538045,0.06032409926778017,0.6232635056089806,0.2568553045193498,1.673320053068151,0.8925419883857539,209.49831249999997,0.0,18,10.0,0.075,0.6666666666666666,60.0
4,PAA-NSGA-II,22,0.595936449651863,0.30223737164701464,1.523154621172782,0.8907118276174868,1.909279014760471,0.06026126095296731,0.595936449651863,0.30223737164701464,1.523154621172782,0.8907118276174868,140.96085416666662,0.0,18,8.0,0.1,0.5,60.0
4,PAA-NSGA-II,23,0.6263172102303528,0.257979237687229,1.624807680927192,0.9250836934015375,2.393662902390381,0.05237919606631824,0.6263172102303528,0.257979237687229,1.624807680927192,0.9250836934015375,194.21686805555552,0.0,17,8.0,0.125,0.4,60.0
4,PAA-NSGA-II,24,0.6592424734547728,0.27299866555928715,1.4560219778561039,0.8298054017474769,2.7500108109476455,0.06343826763667422,0.6592424734547728,0.27299866555928715,1.4560219778561039,0.8298054017474769,259.79511805555546,0.0,19,6.0,0.075,0.6666666666666666,60.0
4,PAA-NSGA-II,25,0.600298555771194,0.2638235197129969,1.6124515496597098,0.8262381515112839,1.8001258872407082,0.061714824167843914,0.600298555771194,0.2638235197129969,1.6124515496597098,0.8262381515112839,109.47111458333333,0.0,20,10.0,0.1,0.5,60.0
4,PAA-NSGA-II,26,0.6199305111582124,0.26515991420497,1.5748015748023623,0.9544559640828894,2.300183844364143,0.06495913880528649,0.6199305111582124,0.26515991420497,1.5748015748023623,0.9544559640828894,176.51415624999996,0.0,17,7.0,0.1,0.5,60.0
4,PAA-NSGA-II,27,0.6604650117083916,0.22788458147936835,1.7204650534085253,0.8618178108390169,2.4316500481556753,0.06599109130346406,0.6604650117083916,0.22788458147936835,1.7204650534085253,0.8618178108390169,242.35682986111107,0.0,16,10.0,0.1,0.5,60.0
4,PAA-NSGA-II,28,0.5728702114522815,0.28427118008743707,1.2649110640673518,0.656187845799346,2.3197053536747863,0.06822342806398068,0.5728702114522815,0.28427118008743707,1.2649110640673518,0.656187845799346,129.81836805555557,0.0,23,7.0,0.0,,60.0
4,PAA-NSGA-II,29,0.5967236960479663,0.2655241378494991,1.5874507866387544,0.9308940733685731,2.0213802577859075,0.07461972560341103,0.5967236960479663,0.2655241378494991,1.5874507866387544,0.9308940733685731,112.49551041666669,0.0,18,9.0,0.1,0.25,60.0
4,PAA-noPriority,0,0.6163942181173108,0.26245880065315447,1.077032961426901,0.7695906139049051,3.495800142793999,0.06720447459143133,0.6163942181173108,0.26245880065315447,1.077032961426901,0.7695906139049051,403.8276076388889,0.0,25,5.0,0.075,1.0,60.0
4,PAA-noPriority,1,0.6129493499571359,0.2761739541439869,1.1832159566199234,0.6792159794149704,2.415533676963183,0.07886756649752877,0.6129493499571359,0.2761739541439869,1.1832159566199234,0.6792159794149704,163.6380798611111,0.0,21,5.0,0.075,0.6666666666666666,60.0
4,PAA-noPriority,2,0.654581805296531,0.2809218958284162,1.1135528725660044,0.7931743736015952,3.2189000620520263,0.07881823646795652,0.654581805296531,0.2809218958284162,1.1135528725660044,0.7931743736015952,290.6048993055556,0.0,23,4.0,0.075,0.3333333333333333,60.0
4,PAA-noPriority,3,0.6411105700108957,0.2515558268072363,1.2489995996796797,0.7410721815367826,2.9560751357535664,0.0670514628359841,0.6411105700108957,0.2515558268072363,1.2489995996796797,0.7410721815367826,281.5204583333333,0.0,23,5.0,0.1,0.5,60.0
4,PAA-noPriority,4,0.6398750889315782,0.24597342503336633,1.4000000000000001,0.7828756509515165,2.747857757752306,0.07241004318387899,0.6398750889315782,0.24597342503336633,1.4000000000000001,0.7828756509515165,184.2255763888889,0.0,19,6.0,0.1,0.25,60.0
