batch,policy,run,f1_ftr,f2_breach,f3_workload_sd,f4_expertise,f5_delay_log,hypervolume,first_time_right,sla_breach_rate,workload_sd,workload_jain,expertise_match,delay_hours,capacity_violation,groups_used,max_group_load,matched_fraction,matched_real_breach_rate,front_size,solve_seconds
3,StandardNSGA2,5,0.615372688987107,0.3334302233092002,1.1527538013223835,0.6802976312078511,0.318758190575194,0.05862372377950294,0.615372688987107,0.3334302233092002,1.1527538013223835,0.1372448104306056,0.6802976312078511,0.40464930555555556,0.0,19,8.0,0.1,0.75,60.0,0.8867896000156179
3,StandardNSGA2,6,0.6074296778293267,0.35039461988620085,1.1427391744033626,0.8295270653004604,0.40311375235166286,0.06560146213289442,0.6074296778293267,0.35039461988620085,1.1427391744033626,0.13932427725531174,0.8295270653004604,0.53203125,0.0,23,9.0,0.1,0.5,60.0,0.871512999990955
3,StandardNSGA2,7,0.5493918179547409,0.36863409826580085,0.8550673523401053,0.6732000294135819,0.4121330959527011,0.059827273613267576,0.5493918179547409,0.36863409826580085,0.8550673523401053,0.224278104850014,0.6732000294135819,0.5877673611111113,0.0,27,4.0,0.05,0.5,60.0,0.8718565999297425
3,StandardNSGA2,8,0.6232380173519984,0.34511247001674,1.112154352360633,0.7576348983755188,0.4097961939974109,0.06431109502102376,0.6232380173519984,0.34511247001674,1.112154352360633,0.14595876664842183,0.7576348983755188,0.5375104166666667,0.0,22,8.0,0.125,0.2,60.0,0.9024952000472695
3,StandardNSGA2,9,0.61393215026961,0.28928900870267404,1.1725264764419854,0.6589240164702848,0.3286879955401619,0.07090705993325307,0.61393215026961,0.28928900870267404,1.1725264764419854,0.13326669998334167,0.6589240164702848,0.4148715277777778,0.0,20,8.0,0.1,0.5,60.0,0.8737590999808162
3,StandardNSGA2,10,0.6041715226471214,0.3363096988250576,0.9919746671444329,0.7314613799836592,0.3701836157205533,0.07433533231494824,0.6041715226471214,0.3363096988250576,0.9919746671444329,0.1768346595932803,0.7314613799836592,0.47839583333333335,0.0,25,7.0,0.125,0.6,60.0,0.9218744999961928
3,StandardNSGA2,11,0.6395999099077854,0.29932064016003557,1.201575571988228,0.6691483184555956,0.29059878343439866,0.06826083499484344,0.6395999099077854,0.29932064016003557,1.201575571988228,0.1277139208173691,0.6691483184555956,0.3598854166666666,0.0,21,9.0,0.125,0.6,60.0,0.9030764999333769
3,StandardNSGA2,12,0.6082996349517481,0.2997632347371633,1.0372886595566415,0.6493230033092542,0.334085639727992,0.06928207656241721,0.6082996349517481,0.2997632347371633,1.0372886595566415,0.16420361247947454,0.6493230033092542,0.42768750000000005,0.0,25,8.0,0.075,0.6666666666666666,60.0,0.8713919000001624
3,StandardNSGA2,13,0.5800436062547065,0.34267474967949985,1.0148846002135226,0.741623320403493,0.3239642312578479,0.061483733385325284,0.5800436062547065,0.34267474967949985,1.0148846002135226,0.17028522775649213,0.741623320403493,0.4172986111111111,0.0,24,7.0,0.075,0.3333333333333333,60.0,0.8740896999370307
3,StandardNSGA2,14,0.5967301747996349,0.35826375652891007,1.0483111508478486,0.6349853791848701,0.27948306721413557,0.07420589899859524,0.5967301747996349,0.35826375652891007,1.0483111508478486,0.1613228473482557,0.6349853791848701,0.3435416666666667,0.0,22,7.0,0.15,0.6666666666666666,60.0,0.8811349000316113
3,StandardNSGA2,15,0.6118981321319025,0.35464759515869976,0.9072453912952236,0.7729099120701879,0.4214798850971178,0.06937833732714815,0.6118981321319025,0.35464759515869976,0.9072453912952236,0.20434227330779056,0.7729099120701879,0.5794027777777778,0.0,25,5.0,0.1,0.5,60.0,0.8607008000835776
3,StandardNSGA2,16,0.5810836064259404,0.381702715620553,1.1224418956996507,0.7728723373937464,0.40580221620107737,0.06393683984347799,0.5810836064259404,0.381702715620553,1.1224418956996507,0.14367816091954022,0.7728723373937464,0.573857638888889,0.0,22,8.0,0.075,0.0,60.0,0.8627245000097901
3,StandardNSGA2,17,0.6074879836828924,0.3282873876911735,0.8815425052328281,0.7075068628564577,0.4475764858766434,0.07089895486955995,0.6074879836828924,0.3282873876911735,0.8815425052328281,0.21384656508954825,0.7075068628564577,0.6141701388888889,0.0,25,5.0,0.05,0.5,60.0,0.8827814999967813
3,StandardNSGA2,18,0.6006436726873432,0.37225727781664186,0.9444891303068569,0.6105719671393481,0.45952870830768305,0.061321838711389645,0.6006436726873432,0.37225727781664186,0.9444891303068569,0.19157088122605365,0.6105719671393481,0.62075,0.0,26,6.0,0.05,1.0,60.0,0.8824977999320254
3,StandardNSGA2,19,0.6197493259060657,0.34882634832421494,0.9685229624340641,0.5452383622844149,0.3472224735563847,0.061955972634191114,0.6197493259060657,0.34882634832421494,0.9685229624340641,0.1839080459770115,0.5452383622844149,0.43954861111111115,0.0,22,5.0,0.075,1.0,60.0,0.8717359000584111
